id,shares
2909,3812.76185339
2910,1884.1202933
2911,3295.28641824
2912,1994.51091343
2913,687.418862639
2914,2300.83526701
2915,577.723985849
2916,873.821340787
2917,5396.81504623
2918,2532.84619599
2919,1681.95469469
2920,2457.36311291
2921,2762.00592158
2922,2981.49256618
2923,2828.64518704
2924,3021.00378918
2925,6555.56577655
2926,1798.49527246
2927,2946.93871548
2928,1478.24501263
2929,1970.5430559
2930,3566.36352473
2931,4531.91383168
2932,4506.47024887
2933,8526.23896653
2934,4316.31874535
2935,2037.607291
2936,3470.47758063
2937,1882.59329169
2938,4022.9844192
2939,24490.0050794
2940,3135.09409023
2941,2019.07326066
2942,3120.13408585
2943,4753.82625
2944,7050.84498472
2945,2670.64943902
2946,2636.95970906
2947,5016.05181162
2948,3405.520519
2949,4631.13224709
2950,5751.85135651
2951,6605.72468652
2952,4192.14870073
2953,2682.59563396
2954,2956.53823642
2955,2198.7090175
2956,2611.73808236
2957,2182.61325808
2958,4008.80852293
2959,1931.71385397
2960,2172.25670595
2961,912.361067189
2962,3900.2107585
2963,3437.87238186
2964,1161.59010913
2965,1871.38061401
2966,1426.50389108
2967,2738.23238637
2968,2636.80666105
2969,4373.52543175
2970,7264.38375058
2971,8351.43115427
2972,2723.00329982
2973,1455.29735952
2974,1634.30457276
2975,2634.54815575
2976,4019.5175783
2977,3494.03297064
2978,1827.81779729
2979,2294.17887206
2980,2042.78244083
2981,2819.15483915
2982,4932.89076124
2983,741.61313327
2984,3197.36116875
2985,2086.69250906
2986,2582.60110266
2987,2777.38215427
2988,1334.41322847
2989,2716.65934966
2990,1004.69934703
2991,2599.43268888
2992,2363.01072285
2993,2597.79241929
2994,2251.03251576
2995,3365.4282477
2996,719.778530929
2997,5652.77232254
2998,4102.42618819
2999,2481.10764214
3000,1499.99352278
3001,2867.15838792
3002,3964.65803795
3003,2412.75236493
3004,1667.73057244
3005,2926.62082929
3006,4176.65506105
3007,2745.73775324
3008,3476.3099994
3009,967.155140316
3010,2053.52070913
3011,2250.72183261
3012,5003.27320604
3013,2897.7944687
3014,2648.66663254
3015,3507.22325527
3016,2110.84025797
3017,1249.00872403
3018,10558.1177241
3019,7518.773276
3020,864.774210892
3021,4719.57851889
3022,5463.42949762
3023,3375.28748154
3024,6069.03261005
3025,7288.02412333
3026,1460.65877114
3027,3475.2466148
3028,2421.47021856
3029,4490.12070083
3030,2034.34551481
3031,6709.43341416
3032,5194.34263154
3033,1570.49457591
3034,2462.66167273
3035,1228.5786017
3036,2876.80238939
3037,1455.66056886
3038,5284.38165999
3039,32342.3614782
3040,6457.75427279
3041,612.96199996
3042,3649.98222981
3043,2228.24993402
3044,4227.17306127
3045,3804.26960194
3046,2597.15619447
3047,8735.24116832
3048,2241.43366337
3049,2439.3290514
3050,7134.05831657
3051,472.773775175
3052,2700.30291317
3053,3723.26071957
3054,2960.8515953
3055,4114.20648034
3056,1779.24022521
3057,43.1974935339
3058,2369.41430821
3059,4652.27190721
3060,-263.062846642
3061,2052.4150778
3062,1339.17006616
3063,7326.82406567
3064,4273.66189988
3065,3392.12365291
3066,3111.92239741
3067,3815.97494749
3068,2492.25805485
3069,2963.96761496
3070,3886.64685435
3071,2073.74877391
3072,3027.11724148
3073,2735.17427736
3074,2973.87504172
3075,3340.55409449
3076,2346.50875895
3077,1760.17122943
3078,1580.76505474
3079,1709.76876658
3080,3188.9950472
3081,2908.69138223
3082,3251.09193393
3083,2667.88857134
3084,3104.69211064
3085,2618.08758911
3086,7928.12596406
3087,2544.40626577
3088,5598.14436545
3089,6187.4306781
3090,2336.10320605
3091,4028.46237679
3092,5476.40557302
3093,2198.90234519
3094,4855.51317266
3095,2092.44478802
3096,2755.81233332
3097,2733.38492968
3098,5064.17552642
3099,1265.0106234
3100,1895.67095929
3101,3161.53222468
3102,2841.97909482
3103,2008.90422885
3104,3282.42971763
3105,1335.12907175
3106,4749.32943798
3107,2336.53319086
3108,3391.55792162
3109,2336.89918069
3110,1034.10638037
3111,1097.57437547
3112,3921.15640912
3113,3142.62862225
3114,1769.39397666
3115,4234.39431853
3116,775.117345646
3117,3542.16522514
3118,1836.78663202
3119,2573.13616953
3120,1939.25112772
3121,1116.60548093
3122,2784.23782609
3123,4356.36671158
3124,3189.99888545
3125,1493.05711299
3126,5017.58754322
3127,3732.15661944
3128,4115.88520387
3129,5540.54428468
3130,1986.45799224
3131,1649.63825991
3132,7302.40280392
3133,488.850959769
3134,7310.79686985
3135,4513.15404919
3136,4470.80490778
3137,975.743374074
3138,2562.25550495
3139,3490.68904914
3140,7599.0917639
3141,449.551281675
3142,2762.39681609
3143,1936.23435561
3144,1539.56565707
3145,4484.70707199
3146,2540.50381737
3147,4230.39113312
3148,1954.53357318
3149,1592.10037845
3150,4403.47983017
3151,4084.24328239
3152,5113.46123434
3153,2155.59096595
3154,5290.88402026
3155,2455.49390977
3156,2347.10823948
3157,5785.9012817
3158,5047.84891143
3159,1792.18808476
3160,3080.83974319
3161,5088.44743588
3162,1679.05690089
3163,1757.14640619
3164,1760.66700506
3165,2932.91577661
3166,2284.52829744
3167,2454.03160809
3168,544.787361617
3169,1403.66563978
3170,8510.68292481
3171,3717.38795287
3172,2742.11887766
3173,1916.12550211
3174,2465.75414176
3175,3949.65872958
3176,2364.9379469
3177,1447.94403688
3178,3187.64554138
3179,3767.13478846
3180,2282.24479144
3181,4159.13171008
3182,2866.8377781
3183,6750.67583706
3184,2190.43857388
3185,3064.73557021
3186,5394.63580562
3187,2203.84351855
3188,3088.27779889
3189,4455.90890964
3190,4692.79471723
3191,760.90225153
3192,2462.59578593
3193,1425.16864359
3194,4940.51463854
3195,2743.09820493
3196,1096.11812597
3197,1868.66991131
3198,3692.20865741
3199,2407.31292049
3200,1994.17185082
3201,4313.76270068
3202,1171.45480286
3203,2536.23158382
3204,1336.15969057
3205,4895.60662987
3206,3785.01285353
3207,2298.81941185
3208,3800.39790228
3209,2248.73062302
3210,2378.94421412
3211,3704.46321661
3212,2538.23626781
3213,5972.76950642
3214,2999.98668002
3215,3929.6809385
3216,3595.07936025
3217,4327.66417319
3218,3021.09226854
3219,189.148299051
3220,2786.85848671
3221,2455.52946754
3222,2057.07633633
3223,2491.22377657
3224,2638.12279035
3225,2071.46494471
3226,2746.48586158
3227,5300.71879593
3228,4215.40547191
3229,1777.00566253
3230,1934.70889786
3231,5849.42662798
3232,3918.23454496
3233,2694.24184214
3234,3175.27083984
3235,2377.22378528
3236,5000.46704385
3237,6290.28897799
3238,2065.39688402
3239,3886.94632878
3240,4652.25523702
3241,3102.73380793
3242,2182.98067135
3243,2244.03975101
3244,5046.41415859
3245,3500.1484277
3246,4022.6277473
3247,2828.71839994
3248,3255.20253441
3249,4549.69114239
3250,2684.71822039
3251,5525.27699518
3252,578.122083626
3253,1161.8271822
3254,2180.08476104
3255,1990.06067308
3256,140.08230395
3257,1274.29078629
3258,3397.20524491
3259,4128.7477594
3260,49.7957280833
3261,3311.65318574
3262,2003.25684398
3263,2634.62092392
3264,648.841251722
3265,2576.63060816
3266,2050.94821425
3267,2383.01971213
3268,2893.46029521
3269,2649.8324744
3270,4023.36473167
3271,1051.97544141
3272,3915.68870828
3273,1933.29134829
3274,2431.70511037
3275,3098.86579706
3276,1809.97387333
3277,3551.01200462
3278,2652.83589925
3279,2770.85781315
3280,476.852699626
3281,1902.9824235
3282,3488.13405709
3283,3297.55234535
3284,2844.67608113
3285,2246.13257443
3286,3554.18974533
3287,1831.49061904
3288,2905.63516638
3289,6475.26311205
3290,2496.861376
3291,4543.33576239
3292,5553.79036191
3293,2625.31275318
3294,8280.45449654
3295,3383.44951334
3296,4462.19276536
3297,1268.42359637
3298,5888.64066871
3299,-123.986314706
3300,1642.51023165
3301,3044.27224088
3302,1434.74785134
3303,3588.96860951
3304,3490.85520073
3305,2546.0856142
3306,3978.07017806
3307,4587.56184889
3308,1091.14017935
3309,1665.98479971
3310,1486.4521607
3311,4677.40548051
3312,512.237742457
3313,2821.80346088
3314,1569.97668213
3315,973.535460821
3316,1160.60664758
3317,6994.50348278
3318,4521.83227341
3319,9398.46038206
3320,6777.36256119
3321,2675.67860072
3322,3447.05133511
3323,4237.73093935
3324,3036.12498646
3325,3084.54615792
3326,2067.80961556
3327,2788.81035979
3328,5192.99760829
3329,2752.11403317
3330,4256.12988684
3331,3336.17001586
3332,1770.7144504
3333,5734.52864073
3334,1759.50282242
3335,3654.82677009
3336,1843.32860498
3337,1777.39721624
3338,3630.65814892
3339,3042.2993668
3340,729.966866962
3341,1998.99897015
3342,3103.2978027
3343,1553.8799439
3344,3094.53577603
3345,2501.49824277
3346,4302.7230702
3347,4186.45435113
3348,1708.42782237
3349,1019.74444632
3350,7243.8559666
3351,4331.29872084
3352,3998.92012076
3353,7107.46314112
3354,2478.60972117
3355,2329.13548206
3356,7276.85609585
3357,4210.40392285
3358,7438.67717276
3359,2702.27556311
3360,2590.92929084
3361,1158.36227471
3362,22660.7206307
3363,3730.77111746
3364,5332.18444513
3365,6464.04866358
3366,665.836738639
3367,2310.02187244
3368,6704.35010389
3369,1920.39436315
3370,-1155.75859911
3371,5310.60666255
3372,3759.82206347
3373,4274.04768708
3374,6032.11709088
3375,2815.21065742
3376,3813.8057533
3377,1066.65728032
3378,2157.87824443
3379,6031.03072579
3380,3718.76242826
3381,3841.01583921
3382,3507.34700913
3383,2015.72766373
3384,2241.1556096
3385,2844.19030066
3386,5777.52352649
3387,5893.99909524
3388,3400.88157031
3389,2734.44284966
3390,2878.21899199
3391,5642.65683674
3392,5159.9921936
3393,1923.79095602
3394,6780.25691001
3395,583.657870328
3396,1318.43872676
3397,5556.17942308
3398,2170.09897184
3399,2476.80392636
3400,5999.76846251
3401,1868.53690026
3402,1784.59570537
3403,704.266788976
3404,3095.73327602
3405,4531.8734656
3406,2308.70968296
3407,2748.95233441
3408,2657.67085233
3409,1895.37164561
3410,4595.92799646
3411,3778.10261446
3412,2789.48014766
3413,3853.07485306
3414,2841.42285144
3415,3445.42004976
3416,2892.16097645
3417,2972.1173627
3418,1963.20961533
3419,1758.90535787
3420,3055.63245022
3421,1245.73198865
3422,3762.93525516
3423,1013.31067006
3424,3948.1669921
3425,6315.52202254
3426,2879.51260312
3427,2122.65345513
3428,4072.49023922
3429,9630.39146258
3430,4895.2070632
3431,6540.12525142
3432,2725.8771211
3433,2208.02971805
3434,2108.05975899
3435,3013.63990369
3436,1794.79850505
3437,3611.43561096
3438,2025.3571514
3439,2534.72450183
3440,4913.83842633
3441,1744.52369337
3442,3752.33275266
3443,4589.87826648
3444,4873.37066311
3445,2760.52269136
3446,1236.79323474
3447,2572.90718027
3448,3707.87752953
3449,2100.17533715
3450,3202.06600718
3451,3182.5964834
3452,2721.8699431
3453,5850.58370941
3454,4056.54110664
3455,3397.05601905
3456,4201.3957782
3457,3231.5554666
3458,3509.48777991
3459,4005.05363161
3460,2258.30464292
3461,1596.3303917
3462,5225.74234005
3463,4440.23639073
3464,1154.91225378
3465,2013.74570674
3466,1578.51535574
3467,3404.10762477
3468,2692.23392649
3469,1604.90267371
3470,4638.12682515
3471,4040.23996306
3472,180.061717315
3473,618.198852159
3474,1997.15626199
3475,1034.99260435
3476,5285.67156924
3477,5777.37343896
3478,2919.25372501
3479,2300.16131987
3480,3289.25449169
3481,4340.43651994
3482,1339.10356331
3483,1244.41604413
3484,5302.51310053
3485,2814.74327195
3486,4452.15495035
3487,1957.50479486
3488,1987.3650852
3489,3101.33276385
3490,4144.58831407
3491,4022.64591007
3492,1891.75111486
3493,3902.91876515
3494,8820.67630227
3495,2125.97949586
3496,-282.819572442
3497,7316.90636096
3498,5340.57413611
3499,8493.41142088
3500,2576.77549336
3501,1302.53070987
3502,3456.15540065
3503,7368.42629671
3504,5023.39686448
3505,2342.13662971
3506,1069.50345155
3507,869.298302025
3508,3004.41024626
3509,2425.66080663
3510,3162.65989634
3511,1056.18285172
3512,2951.69105749
3513,59191.4293426
3514,1606.22381293
3515,1712.35690048
3516,5839.82962098
3517,2923.2632807
3518,1059.51956693
3519,2971.53138919
3520,2591.93305327
3521,5162.14337671
3522,1985.49288313
3523,3683.54618981
3524,1420.47799842
3525,1540.17640727
3526,3179.98922878
3527,2119.88369104
3528,3287.93535703
3529,5431.03248664
3530,2374.80972855
3531,1354.56095519
3532,7278.31168053
3533,3661.33338474
3534,4233.03638412
3535,4275.83023725
3536,2751.57941031
3537,4615.36543451
3538,4552.05884832
3539,6419.6772424
3540,2536.16090218
3541,2075.63497481
3542,1628.69898906
3543,3382.74889567
3544,2941.90477519
3545,568.040502354
3546,4441.34022643
3547,2773.43249845
3548,2481.09479043
3549,1883.46862569
3550,6821.53635596
3551,2801.73405564
3552,3839.35162567
3553,2202.46788868
3554,6442.17477218
3555,2728.90668954
3556,3310.1985129
3557,4234.77526483
3558,4920.09931645
3559,3438.04373899
3560,2323.7063892
3561,3602.81317921
3562,2151.42656037
3563,551.107675487
3564,2714.53612446
3565,1265.41328892
3566,4901.59306033
3567,3199.08588331
3568,7564.60857943
3569,3902.59208747
3570,6207.61918092
3571,6127.86721394
3572,2592.88697251
3573,1713.73324853
3574,3591.60915184
3575,8497.68287
3576,5962.69799323
3577,3666.2005338
3578,6153.70681252
3579,1274.28855307
3580,2850.83154994
3581,2400.66395157
3582,3199.56131688
3583,1162.05379858
3584,2498.62761111
3585,2974.42394244
3586,1329.96315175
3587,1998.55849779
3588,2217.94648534
3589,774.415312061
3590,6247.76395523
3591,7432.49513372
3592,395.141205116
3593,1680.68872371
3594,473.871345607
3595,4917.45801248
3596,2346.76152784
3597,3144.24831491
3598,3737.17429872
3599,3940.45397081
3600,2488.47743734
3601,1353.29749893
3602,3415.00506734
3603,9050.03320484
3604,2858.97340178
3605,836.099952595
3606,416.085855818
3607,5171.38295448
3608,4607.50593925
3609,3699.99259073
3610,3016.19486143
3611,225.456857528
3612,6357.48875387
3613,1490.15374093
3614,2521.71124423
3615,7045.07887249
3616,2917.09298601
3617,3308.3436771
3618,2755.97505373
3619,3249.13838686
3620,2826.37339729
3621,2869.13141545
3622,4640.4237465
3623,6567.10950164
3624,1277.58201775
3625,6185.01447154
3626,1827.70560572
3627,2977.58409836
3628,3868.20184806
3629,3013.78943638
3630,4883.72150688
3631,1141.10262752
3632,2254.30579481
3633,1789.23509443
3634,4982.23396331
3635,3293.12112501
3636,1889.30551023
3637,4208.61091935
3638,2184.52263487
3639,10228.5303305
3640,669.361513193
3641,6250.57428022
3642,1761.64583828
3643,3582.09889655
3644,3558.98791892
3645,5759.3348017
3646,1575.14164356
3647,4506.05011977
3648,2218.88316111
3649,2727.04218932
3650,2269.73885558
3651,5777.11560707
3652,2626.54680162
3653,2913.03107477
3654,8446.53035658
3655,1778.23078491
3656,1607.5483397
3657,4644.40040116
3658,2893.5336907
3659,3125.65594527
3660,1138.3851364
3661,2659.32356933
3662,2584.63190889
3663,2345.96142877
3664,5549.64150308
3665,5231.90160265
3666,5536.15972891
3667,3303.48116345
3668,1953.91755022
3669,2699.32773333
3670,2168.88925634
3671,3847.09240116
3672,1293.14299112
3673,1574.65018659
3674,2703.2706332
3675,4545.72809417
3676,6145.80260281
3677,6013.72153873
3678,4008.91847257
3679,5888.9896449
3680,5968.45082175
3681,2114.50193855
3682,11103.942035
3683,5142.63318821
3684,3547.76030777
3685,1865.72816174
3686,5205.08002341
3687,3904.98174309
3688,3184.1496717
3689,1808.64061194
3690,3086.24961094
3691,5596.56809518
3692,2946.21297738
3693,1245.81921347
3694,1231.73420201
3695,6583.26592492
3696,1465.13814604
3697,5079.23079035
3698,2260.99411698
3699,1134.15311646
3700,2490.77978637
3701,430.465072805
3702,2430.47409305
3703,1273.44157204
3704,2739.87621743
3705,3854.04657257
3706,3100.93295024
3707,5887.42801713
3708,2772.39690919
3709,2883.02539587
3710,2223.45094069
3711,6218.38504729
3712,3103.07228315
3713,4318.8575602
3714,3358.41197923
3715,7160.2597476
3716,2256.47128243
3717,1562.31248466
3718,2386.65203182
3719,353.266942775
3720,2294.33391272
3721,807.622097308
3722,3374.96519478
3723,5351.00884726
3724,4712.38035405
3725,2423.83930865
3726,2956.67858065
3727,3568.35263322
3728,1353.2618944
3729,3560.39633328
3730,2631.04235007
3731,2682.38834313
3732,4375.66417188
3733,4319.01131012
3734,8491.63343057
3735,2125.426327
3736,2569.60707077
3737,3185.03136572
3738,3711.35257151
3739,328.233674641
3740,1975.84436393
3741,3103.50531875
3742,312.179615906
3743,5984.56389402
3744,2100.23493283
3745,4469.30571461
3746,3209.56152058
3747,2473.04790386
3748,3106.82344813
3749,3821.20664366
3750,2383.71298842
3751,4064.68681149
3752,5121.10254451
3753,3910.71208877
3754,981.928015296
3755,905.581982742
3756,4147.31291442
3757,3968.25498576
3758,2699.58546315
3759,1143.82506112
3760,5042.53932337
3761,2231.1230666
3762,2081.04600847
3763,1675.89064029
3764,8621.55698518
3765,3264.76442919
3766,3742.05123335
3767,1756.85507669
3768,2581.18116708
3769,2592.85859145
3770,2021.92399157
3771,3463.09100944
3772,3300.8846291
3773,9010.87480563
3774,7759.01079697
3775,1177.67640829
3776,1738.03550389
3777,3785.56353004
3778,3812.06317504
3779,3899.2181972
3780,5670.39167922
3781,3175.16078726
3782,2622.72145318
3783,2451.44315351
3784,4655.89200058
3785,6558.69702985
3786,4634.23525249
3787,1566.56262764
3788,2085.02136902
3789,2235.4996944
3790,3879.09668052
3791,4107.0146458
3792,5743.31616066
3793,2129.52261802
3794,2989.259984
3795,3638.57877924
3796,2944.62178672
3797,2123.87208707
3798,2909.15693259
3799,4554.44755164
3800,3484.53375675
3801,2452.24083589
3802,361.694164293
3803,9909.6649266
3804,1869.45179843
3805,3140.89209008
3806,3355.19808847
3807,4769.79202991
3808,3611.74063725
3809,4837.96626889
3810,4192.15765431
3811,2880.79366643
3812,2118.53662624
3813,2963.68107699
3814,2078.55552108
3815,11233.1117113
3816,2498.63281184
3817,8152.81738997
3818,3692.55189052
3819,4016.87548158
3820,3607.5253091
3821,5320.47046867
3822,5472.29774468
3823,8044.19702486
3824,2017.00290369
3825,2727.21082633
3826,5086.69522485
3827,1066.78898749
3828,5202.56020229
3829,2546.12056424
3830,3222.69201459
3831,3194.12188176
3832,3065.12621411
3833,960.668369857
3834,4132.34127001
3835,6213.11671932
3836,196.589334196
3837,4205.60176478
3838,984.813424255
3839,3233.76499767
3840,2563.12419003
3841,4890.962127
3842,6475.34699506
3843,3806.28846397
3844,1089.06889095
3845,1928.9603503
3846,1819.76049465
3847,3485.64970081
3848,3212.28541956
3849,3776.43807238
3850,3479.53907782
3851,3047.25872847
3852,6083.243834
3853,4149.2909491
3854,2662.0517072
3855,1111.05296236
3856,3826.98112438
3857,7936.19848358
3858,2297.03732126
3859,3034.51636686
3860,11169.8705438
3861,6795.61509792
3862,958.779640864
3863,4627.30070399
3864,3899.74580269
3865,1709.69959186
3866,1701.58172286
3867,2794.23140479
3868,1237.46833392
3869,3764.39034089
3870,937.374001041
3871,2768.12409437
3872,3706.94277196
3873,1209.43858801
3874,5612.61826442
3875,2852.52902834
3876,1794.18330088
3877,8342.36541118
3878,2243.09950025
3879,3405.79787659
3880,3239.33214259
3881,4140.76860239
3882,2900.13476201
3883,6522.5314506
3884,4452.70945452
3885,3507.27252285
3886,6704.88057892
3887,2250.8774416
3888,6493.91704887
3889,5071.6996979
3890,-210.185543352
3891,3871.3602851
3892,2576.02903473
3893,3095.60451202
3894,4010.00211139
3895,4093.2620797
3896,2709.50952713
3897,3911.78252907
3898,4674.25406967
3899,5519.59438027
3900,4682.54900897
3901,2228.69590842
3902,1552.98325754
3903,1670.7690514
3904,8195.20071938
3905,3796.15051481
3906,2037.44393504
3907,1805.10501099
3908,5517.0344272
3909,3960.65400419
3910,2756.08923488
3911,7373.46953711
3912,3167.12043395
3913,3118.13774675
3914,2081.35174768
3915,2870.65187694
3916,6303.35218462
3917,6651.79721701
3918,4088.57911452
3919,1697.48959557
3920,4203.36742031
3921,4356.74501816
3922,2494.68728709
3923,-991.461255804
3924,4089.38747629
3925,3042.45541981
3926,3590.06916812
3927,1672.51454644
3928,5364.79538719
3929,5762.52474758
3930,4385.80027171
3931,2631.59385437
3932,2014.76238946
3933,2539.6525389
3934,3135.44855012
3935,1384.38598691
3936,3017.09680941
3937,1782.53545608
3938,3635.16107726
3939,1712.20027759
3940,4636.87414433
3941,3379.63592263
3942,3186.75946048
3943,2440.46093731
3944,688.466500173
3945,5127.37296107
3946,1855.35496108
3947,2703.471744
3948,712.080708
3949,2460.94083031
3950,1456.90036573
3951,2526.5106826
3952,3486.04213732
3953,3022.16740903
3954,5283.85517462
3955,3286.59868516
3956,3834.60932981
3957,1803.04898099
3958,6305.60369051
3959,7566.98877622
3960,977.601808423
3961,3423.52721844
3962,1815.65919915
3963,1474.56390931
3964,1600.53611142
3965,3945.38861991
3966,2436.67045956
3967,3926.69149039
3968,2106.75406128
3969,7147.09383844
3970,2664.11969989
3971,4023.16538309
3972,4656.92182009
3973,3318.27155978
3974,4026.91004681
3975,2608.26740733
3976,6263.06835076
3977,2495.47391999
3978,2523.70638479
3979,34152.231981
3980,1975.62823992
3981,6088.89693115
3982,3166.97517009
3983,3543.0855577
3984,2023.00914206
3985,2105.47631928
3986,3222.58602761
3987,2432.28189074
3988,465.15791208
3989,7261.64455071
3990,4072.71205116
3991,9304.78933619
3992,3030.00468386
3993,2470.0030434
3994,8229.41781755
3995,3872.17763652
3996,911.572285176
3997,4018.86796162
3998,2845.99135953
3999,4385.1227023
4000,2039.41784549
4001,4678.55981323
4002,989.462799036
4003,4825.3580018
4004,1010.82864089
4005,6306.54775686
4006,3051.67032634
4007,2848.76038718
4008,3029.88739339
4009,3093.79198669
4010,1531.6852138
4011,3863.02680296
4012,5064.47603207
4013,1991.38999301
4014,5761.91792389
4015,2802.19378932
4016,2393.7296618
4017,3014.12066721
4018,1309.05762408
4019,2347.72023836
4020,6592.78326071
4021,1730.86095719
4022,1036.78053118
4023,4554.33239971
4024,2393.8151354
4025,7433.98365951
4026,895.354733929
4027,-453.819102459
4028,4489.55145592
4029,804.289605317
4030,4279.02808081
4031,4396.01615123
4032,2605.31960765
4033,2112.85495601
4034,5633.70683199
4035,2644.44119609
4036,3434.36190436
4037,2538.21955897
4038,3968.96473134
4039,6993.00547614
4040,3415.23118447
4041,2757.98747649
4042,1358.44347482
4043,5461.10692635
4044,1934.8527657
4045,1896.47241417
4046,5822.82103282
4047,3707.30243455
4048,22445.8195272
4049,3532.94953392
4050,2823.60888415
4051,2125.51902691
4052,1786.04452325
4053,1989.60461178
4054,6046.15534779
4055,2738.81722471
4056,3220.55389196
4057,1896.90595266
4058,2907.98405995
4059,8198.81240787
4060,3130.32764074
4061,3252.63539482
4062,3758.753761
4063,4024.33585344
4064,6034.46502237
4065,1886.47687897
4066,4063.32082679
4067,714.671319333
4068,6588.09759563
4069,2503.35761265
4070,4718.00774388
4071,3785.19559605
4072,3926.46660591
4073,8121.65834488
4074,3592.06228496
4075,6307.8879407
4076,5010.19973799
4077,1575.03639284
4078,2731.3471441
4079,2968.3238957
4080,4095.59297493
4081,3032.15321557
4082,1791.49384779
4083,4177.21090709
4084,3553.32898953
4085,4085.61731324
4086,2696.05138341
4087,2736.77179676
4088,2218.30409878
4089,4689.08495113
4090,2491.11151524
4091,1519.07879967
4092,7131.95514315
4093,2692.64906017
4094,3086.48257064
4095,6781.06314241
4096,3096.93485207
4097,2132.98522011
4098,2651.30430921
4099,3852.86808145
4100,1819.84190599
4101,3132.85427417
4102,4131.63816993
4103,5371.78987014
4104,2115.37907122
4105,1950.56653447
4106,7360.85654756
4107,4909.56407585
4108,5258.66311591
4109,2264.86732936
4110,1940.31986988
4111,501.882204898
4112,2680.12648623
4113,2532.26689911
4114,468.893610763
4115,2746.29195083
4116,1954.99567555
4117,2975.16023421
4118,2356.99021488
4119,7239.56339104
4120,4291.07221021
4121,1846.65406002
4122,2418.29621329
4123,1303.60581532
4124,3130.46067316
4125,2389.88468896
4126,2621.60083768
4127,2725.04332603
4128,2354.55226947
4129,3426.16592897
4130,3961.09905043
4131,1652.33321629
4132,446.079450504
4133,3562.38006301
4134,1717.02834264
4135,151.522811534
4136,3716.87704608
4137,4194.22766355
4138,2726.37180955
4139,1608.00513194
4140,5275.29706402
4141,1608.00628095
4142,5452.57905536
4143,3320.91258801
4144,1539.62578432
4145,3694.58648786
4146,3772.3612639
4147,2278.74741602
4148,1344.48152691
4149,2551.18992069
4150,422.74826422
4151,4427.77920242
4152,5418.42831215
4153,2182.63700588
4154,3380.53560804
4155,1511.7091272
4156,4156.30498265
4157,2302.2627762
4158,6026.91639998
4159,2119.34429343
4160,2332.34463798
4161,3721.69727306
4162,3185.68746162
4163,6152.60887028
4164,2461.75952708
4165,5357.23156823
4166,2530.72597199
4167,2605.61019409
4168,7008.60039801
4169,893.935248073
4170,2335.50590771
4171,9948.62961098
4172,877.027267405
4173,1737.72532674
4174,1336.09278075
4175,4513.23818251
4176,1846.44142901
4177,3281.68228823
4178,2148.5642632
4179,3539.23767498
4180,1575.27419135
4181,3323.92673699
4182,3940.47763229
4183,2810.37326451
4184,827.27067305
4185,1510.74225558
4186,1794.12379571
4187,2170.99064657
4188,4144.7684504
4189,1468.49046865
4190,8601.00809491
4191,4052.0511248
4192,540.367484277
4193,2902.59934506
4194,2613.90749484
4195,2798.65359012
4196,3831.54294705
4197,4695.58320046
4198,2024.07632981
4199,4640.66466773
4200,2112.48996573
4201,1558.00364876
4202,1524.71107504
4203,2598.09027246
4204,2833.03219382
4205,1762.22783843
4206,7025.07680097
4207,3336.87264483
4208,3078.33071524
4209,3113.35288358
4210,2810.3371202
4211,2675.18584564
4212,2166.25385255
4213,1628.76680429
4214,1863.88935006
4215,3293.84850187
4216,6344.02228489
4217,7260.4954252
4218,1349.397178
4219,2106.19630387
4220,3694.06597681
4221,1544.8837349
4222,3477.8307968
4223,1233.72882805
4224,7850.2089452
4225,3200.07633808
4226,1188.75955856
4227,5607.01420636
4228,1681.72026537
4229,3621.19265809
4230,4634.70225671
4231,3878.22833732
4232,2805.24713656
4233,2878.15306253
4234,5905.91983288
4235,7344.84266368
4236,3320.8583844
4237,3344.87387045
4238,3202.25092753
4239,4469.32205426
4240,2867.50531419
4241,2101.53404499
4242,2178.05586463
4243,1850.78497306
4244,1343.16773573
4245,3478.04447218
4246,6370.40280288
4247,4046.01221072
4248,4873.25596777
4249,4017.20971058
4250,2099.30511822
4251,2947.13518581
4252,1733.63053205
4253,5038.24108385
4254,3402.41719151
4255,1110.81578219
4256,2344.45592591
4257,2395.44947012
4258,4926.19186707
4259,1112.51256693
4260,3677.31628468
4261,-201.18110715
4262,1555.721051
4263,3314.58247133
4264,1220.31253761
4265,2083.60312864
4266,3692.07885955
4267,1596.60179221
4268,7556.10270874
4269,2439.5194346
4270,2383.88478279
4271,3774.94814416
4272,4889.54940875
4273,1558.16474155
4274,2648.30880639
4275,929.672523976
4276,2671.09542669
4277,3822.87184731
4278,3789.65874256
4279,4186.90104427
4280,2838.66316306
4281,6082.79766032
4282,3755.61767905
4283,-183.072047572
4284,1725.4723554
4285,3303.05030249
4286,863.282544409
4287,5932.8197048
4288,773.546106387
4289,784.048257059
4290,2399.34595841
4291,4089.16079472
4292,323.494708792
4293,2211.02705119
4294,5560.75226629
4295,2413.22747383
4296,2801.04008568
4297,6328.29171477
4298,3082.79350786
4299,4731.9638288
4300,3706.6203468
4301,8190.94737193
4302,3601.53508105
4303,2451.96355769
4304,2576.55867628
4305,3213.67587787
4306,3653.44377401
4307,2157.17057731
4308,4657.89781512
4309,1426.11131141
4310,3765.22091737
4311,5959.06301806
4312,3414.51730167
4313,12317.226984
4314,1540.14056024
4315,867.142484767
4316,3006.11111511
